Trade #,Type,Signal,Date/Time,Price USDT,Contracts,Profit USDT,Profit %,Cum. Profit USDT,Cum. Profit %,Run-up USDT,Run-up %,Drawdown USDT,Drawdown %
693,Entry Short,Short,2024-04-28 21:00,63118.62,0.0331,6.05,0.29,4552.61,0.01,43.12,2.06,9.89,0.47
692,Exit Short,Close entry(s) order Short,2024-04-27 06:00,63016.01,0.03275,21.37,1.02,4546.56,0.02,43.48,2.08,6.69,0.32
692,Entry Short,Short,2024-04-26 21:00,63770.00,0.03275,21.37,1.02,4546.56,0.02,43.48,2.08,6.69,0.32
691,Exit Long,Close entry(s) order Long,2024-04-23 18:00,66352.94,0.03122,-20.71,-0.99,4525.19,-0.02,0,0.00,30.70,1.47
691,Entry Long,Long,2024-04-23 12:00,66909.79,0.03122,-20.71,-0.99,4525.19,-0.02,0,0.00,30.70,1.47
690,Exit Long,Close entry(s) order Long,2024-04-23 00:00,66615.79,0.03147,4.14,0.20,4545.90,0.00,25.22,1.21,25.31,1.21
690,Entry Long,Long,2024-04-22 03:00,66377.99,0.03147,4.14,0.20,4545.90,0.00,25.22,1.21,25.31,1.21
689,Exit Long,Close entry(s) order Long,2024-04-21 09:00,65234.02,0.03202,-3.34,-0.16,4541.76,0.00,0,0.00,1.67,0.08
689,Entry Long,Long,2024-04-21 09:00,65234.02,0.03202,-3.34,-0.16,4541.76,0.00,0,0.00,1.67,0.08
688,Exit Long,Close entry(s) order Long,2024-04-21 03:00,65027.82,0.03204,-8.85,-0.42,4545.11,-0.01,14.21,0.68,22.34,1.07
688,Entry Long,Long,2024-04-20 15:00,65199.99,0.03204,-8.85,-0.42,4545.11,-0.01,14.21,0.68,22.34,1.07
687,Exit Long,Close entry(s) order Long,2024-04-19 18:00,64044.12,0.03233,-22.56,-1.08,4553.96,-0.02,24.55,1.17,38.28,1.83
687,Entry Long,Long,2024-04-19 06:00,64639.02,0.03233,-22.56,-1.08,4553.96,-0.02,24.55,1.17,38.28,1.83
686,Exit Short,Long,2024-04-19 06:00,64639.02,0.03293,-41.87,-2.00,4576.52,-0.04,125.77,6.01,57.95,2.77
686,Entry Short,Short,2024-04-18 21:00,63470.09,0.03293,-41.87,-2.00,4576.52,-0.04,125.77,6.01,57.95,2.77
685,Exit Long,Close entry(s) order Long,2024-04-18 21:00,63470.09,0.03339,25.75,1.23,4618.39,0.02,49.05,2.34,35.64,1.70
685,Entry Long,Long,2024-04-18 09:00,62597.92,0.03339,25.75,1.23,4618.39,0.02,49.05,2.34,35.64,1.70
684,Exit Short,Long,2024-04-18 09:00,62597.92,0.03424,-55.63,-2.66,4592.63,-0.05,7.53,0.36,70.16,3.35
684,Entry Short,Short,2024-04-18 03:00,61072.02,0.03424,-55.63,-2.66,4592.63,-0.05,7.53,0.36,70.16,3.35
683,Exit Short,Close entry(s) order Short,2024-04-17 21:00,61277.38,0.03339,40.69,1.95,4648.27,0.04,95.72,4.58,14.35,0.69
683,Entry Short,Short,2024-04-17 09:00,62595.04,0.03339,40.69,1.95,4648.27,0.04,95.72,4.58,14.35,0.69
682,Exit Short,Close entry(s) order Short,2024-04-16 06:00,63288.48,0.03253,27.48,1.31,4607.58,0.03,81.45,3.89,22.26,1.06
682,Entry Short,Short,2024-04-15 12:00,64235.25,0.03253,27.48,1.31,4607.58,0.03,81.45,3.89,22.26,1.06
681,Exit Short,Close entry(s) order Short,2024-04-14 03:00,64384.00,0.03383,-90.29,-4.31,4580.10,-0.09,2.49,0.12,129.96,6.21
681,Entry Short,Short,2024-04-13 18:00,61816.01,0.03383,-90.29,-4.31,4580.10,-0.09,2.49,0.12,129.96,6.21
680,Exit Short,Close entry(s) order Short,2024-04-13 03:00,67345.48,0.03018,54.78,2.62,4670.39,0.05,124.58,5.95,15.20,0.73
680,Entry Short,Short,2024-04-12 12:00,69270.02,0.03018,54.78,2.62,4670.39,0.05,124.58,5.95,15.20,0.73
679,Exit Long,Short,2024-04-12 12:00,69270.02,0.0296,-43.74,-2.09,4615.61,-0.04,15.84,0.76,43.08,2.06
679,Entry Long,Long,2024-04-12 00:00,70635.92,0.0296,-43.74,-2.09,4615.61,-0.04,15.84,0.76,43.08,2.06
678,Exit Short,Close entry(s) order Short,2024-04-12 00:00,70635.92,0.03006,-34.50,-1.65,4659.35,-0.03,0,0.00,36.98,1.77
678,Entry Short,Short,2024-04-11 12:00,69600.55,0.03006,-34.50,-1.65,4659.35,-0.03,0,0.00,36.98,1.77
677,Exit Long,Close entry(s) order Long,2024-04-08 15:00,71699.23,0.02907,-11.15,-0.53,4693.85,-0.01,22.45,1.07,22.69,1.08
677,Entry Long,Long,2024-04-08 06:00,71968.00,0.02907,-11.15,-0.53,4693.85,-0.01,22.45,1.07,22.69,1.08
676,Exit Long,Close entry(s) order Long,2024-04-07 09:00,69357.00,0.03063,29.39,1.40,4705.00,0.03,43.96,2.10,5.46,0.26
676,Entry Long,Long,2024-04-06 15:00,68287.30,0.03063,29.39,1.40,4705.00,0.03,43.96,2.10,5.46,0.26
675,Exit Long,Close entry(s) order Long,2024-04-06 09:00,67668.16,0.03095,-0.45,-0.02,4675.61,0.00,18.68,0.89,1.67,0.08
675,Entry Long,Long,2024-04-06 00:00,67574.60,0.03095,-0.45,-0.02,4675.61,0.00,18.68,0.89,1.67,0.08
674,Exit Long,Close entry(s) order Long,2024-04-06 00:00,67574.60,0.0307,-20.67,-0.99,4676.06,-0.02,5.71,0.27,26.95,1.29
674,Entry Long,Long,2024-04-05 12:00,68139.39,0.0307,-20.67,-0.99,4676.06,-0.02,5.71,0.27,26.95,1.29
673,Exit Short,Long,2024-04-05 12:00,68139.39,0.03129,-42.54,-2.03,4696.73,-0.04,27.60,1.32,54.20,2.59
673,Entry Short,Short,2024-04-05 03:00,66888.03,0.03129,-42.54,-2.03,4696.73,-0.04,27.60,1.32,54.20,2.59
672,Exit Short,Close entry(s) order Short,2024-04-02 15:00,65608.02,0.03123,40.03,1.91,4739.27,0.04,74.72,3.57,10.50,0.50
672,Entry Short,Short,2024-04-02 00:00,66996.01,0.03123,40.03,1.91,4739.27,0.04,74.72,3.57,10.50,0.50
671,Exit Short,Close entry(s) order Short,2024-04-01 18:00,69730.06,0.02951,30.23,1.44,4699.24,0.03,81.08,3.87,2.06,0.10
671,Entry Short,Short,2024-04-01 00:00,70866.99,0.02951,30.23,1.44,4699.24,0.03,81.08,3.87,2.06,0.10
670,Exit Long,Close entry(s) order Long,2024-04-01 00:00,70866.99,0.03005,35.23,1.68,4669.00,0.03,51.93,2.48,2.25,0.11
670,Entry Long,Long,2024-03-30 21:00,69582.17,0.03005,35.23,1.68,4669.00,0.03,51.93,2.48,2.25,0.11
669,Exit Short,Long,2024-03-30 21:00,69582.17,0.03005,-3.35,-0.16,4633.77,0.00,0,0.00,1.67,0.08
669,Entry Short,Short,2024-03-30 21:00,69582.17,0.03005,-3.35,-0.16,4633.77,0.00,0,0.00,1.67,0.08
668,Exit Long,Close entry(s) order Long,2024-03-30 15:00,70036.02,0.02987,-2.47,-0.12,4637.12,0.00,6.49,0.31,7.51,0.36
668,Entry Long,Long,2024-03-30 03:00,70006.80,0.02987,-2.47,-0.12,4637.12,0.00,6.49,0.31,7.51,0.36
667,Exit Short,Close entry(s) order Short,2024-03-29 18:00,69615.59,0.02979,13.50,0.65,4639.59,0.01,33.23,1.59,15.24,0.73
667,Entry Short,Short,2024-03-29 03:00,70180.71,0.02979,13.50,0.65,4639.59,0.01,33.23,1.59,15.24,0.73
666,Exit Long,Close entry(s) order Long,2024-03-28 15:00,70791.16,0.02998,28.92,1.38,4626.09,0.03,53.43,2.55,3.72,0.18
666,Entry Long,Long,2024-03-28 03:00,69714.21,0.02998,28.92,1.38,4626.09,0.03,53.43,2.55,3.72,0.18
665,Exit Long,Close entry(s) order Long,2024-03-25 21:00,69880.00,0.03012,11.79,0.56,4597.17,0.01,51.73,2.47,8.91,0.43
665,Entry Long,Long,2024-03-25 12:00,69377.20,0.03012,11.79,0.56,4597.17,0.01,51.73,2.47,8.91,0.43
664,Exit Long,Close entry(s) order Long,2024-03-25 06:00,66938.68,0.03201,50.86,2.43,4585.38,0.05,78.23,3.74,22.28,1.07
664,Entry Long,Long,2024-03-24 06:00,65244.00,0.03201,50.86,2.43,4585.38,0.05,78.23,3.74,22.28,1.07
663,Exit Short,Close entry(s) order Short,2024-03-22 00:00,65644.00,0.03178,-0.77,-0.04,4534.52,0.00,36.34,1.74,9.95,0.48
663,Entry Short,Short,2024-03-21 15:00,65724.99,0.03178,-0.77,-0.04,4534.52,0.00,36.34,1.74,9.95,0.48
662,Exit Short,Close entry(s) order Short,2024-03-20 06:00,62684.71,0.03373,-28.57,-1.37,4535.29,-0.03,37.54,1.80,53.24,2.55
662,Entry Short,Short,2024-03-19 21:00,61937.41,0.03373,-28.57,-1.37,4535.29,-0.03,37.54,1.80,53.24,2.55
661,Exit Short,Close entry(s) order Short,2024-03-18 21:00,67610.00,0.03119,-22.49,-1.08,4563.85,-0.02,11.79,0.56,35.45,1.69
661,Entry Short,Short,2024-03-18 12:00,66996.68,0.03119,-22.49,-1.08,4563.85,-0.02,11.79,0.56,35.45,1.69
660,Exit Short,Close entry(s) order Short,2024-03-17 00:00,66364.17,0.03105,24.99,1.20,4586.34,0.02,75.83,3.63,14.81,0.71
660,Entry Short,Short,2024-03-16 15:00,67275.85,0.03105,24.99,1.20,4586.34,0.02,75.83,3.63,14.81,0.71
659,Exit Long,Close entry(s) order Long,2024-03-13 12:00,72352.79,0.02895,2.45,0.12,4561.35,0.00,41.69,1.99,16.66,0.80
659,Entry Long,Long,2024-03-13 03:00,72152.39,0.02895,2.45,0.12,4561.35,0.00,41.69,1.99,16.66,0.80
658,Exit Long,Close entry(s) order Long,2024-03-11 18:00,72115.77,0.02934,23.80,1.14,4558.90,0.02,45.57,2.18,2.84,0.14
658,Entry Long,Long,2024-03-11 06:00,71190.00,0.02934,23.80,1.14,4558.90,0.02,45.57,2.18,2.84,0.14
657,Exit Long,Close entry(s) order Long,2024-03-10 12:00,69269.99,0.03035,10.23,0.49,4535.10,0.01,30.65,1.47,7.18,0.34
657,Entry Long,Long,2024-03-10 00:00,68822.57,0.03035,10.23,0.49,4535.10,0.01,30.65,1.47,7.18,0.34
656,Exit Long,Close entry(s) order Long,2024-03-08 21:00,68124.20,0.03083,8.46,0.40,4524.88,0.01,67.66,3.24,52.80,2.53
656,Entry Long,Long,2024-03-08 09:00,67741.22,0.03083,8.46,0.40,4524.88,0.01,67.66,3.24,52.80,2.53
655,Exit Long,Close entry(s) order Long,2024-03-07 21:00,66823.18,0.03173,29.10,1.39,4516.42,0.03,67.50,3.23,5.63,0.27
655,Entry Long,Long,2024-03-07 03:00,65800.00,0.03173,29.10,1.39,4516.42,0.03,67.50,3.23,5.63,0.27
654,Exit Short,Long,2024-03-07 03:00,65800.00,0.03173,-3.34,-0.16,4487.32,0.00,0,0.00,1.67,0.08
654,Entry Short,Short,2024-03-07 03:00,65800.00,0.03173,-3.34,-0.16,4487.32,0.00,0,0.00,1.67,0.08
653,Exit Long,Close entry(s) order Long,2024-03-06 18:00,66888.23,0.03144,11.78,0.56,4490.66,0.01,37.14,1.78,56.43,2.70
653,Entry Long,Long,2024-03-06 03:00,66406.80,0.03144,11.78,0.56,4490.66,0.01,37.14,1.78,56.43,2.70
652,Exit Short,Long,2024-03-06 03:00,66406.80,0.03036,66.66,3.19,4478.88,0.06,292.99,14.03,10.46,0.50
652,Entry Short,Short,2024-03-05 12:00,68710.41,0.03036,66.66,3.19,4478.88,0.06,292.99,14.03,10.46,0.50
651,Exit Long,Short,2024-03-05 12:00,68710.41,0.03036,-3.34,-0.16,4412.22,0.00,0,0.00,1.67,0.08
651,Entry Long,Long,2024-03-05 12:00,68710.41,0.03036,-3.34,-0.16,4412.22,0.00,0,0.00,1.67,0.08
650,Exit Long,Close entry(s) order Long,2024-03-04 03:00,63357.99,0.03358,38.78,1.86,4415.56,0.04,71.05,3.40,2.16,0.10
650,Entry Long,Long,2024-03-03 12:00,62102.68,0.03358,38.78,1.86,4415.56,0.04,71.05,3.40,2.16,0.10
649,Exit Short,Close entry(s) order Short,2024-03-03 06:00,61597.10,0.03386,-3.34,-0.16,4376.78,0.00,0,0.00,1.67,0.08
649,Entry Short,Short,2024-03-03 06:00,61597.10,0.03386,-3.34,-0.16,4376.78,0.00,0,0.00,1.67,0.08
648,Exit Long,Close entry(s) order Long,2024-03-02 00:00,62111.18,0.03319,-28.21,-1.35,4380.11,-0.03,0,0.00,31.94,1.53
648,Entry Long,Long,2024-03-01 18:00,62861.10,0.03319,-28.21,-1.35,4380.11,-0.03,0,0.00,31.94,1.53
647,Exit Long,Close entry(s) order Long,2024-02-29 00:00,61740.30,0.03452,42.78,2.05,4408.32,0.04,75.79,3.63,22.57,1.08
647,Entry Long,Long,2024-02-28 18:00,60403.20,0.03452,42.78,2.05,4408.32,0.04,75.79,3.63,22.57,1.08
646,Exit Long,Close entry(s) order Long,2024-02-28 18:00,60403.20,0.03507,30.12,1.44,4365.54,0.03,157.96,7.57,34.93,1.67
646,Entry Long,Long,2024-02-28 06:00,59448.42,0.03507,30.12,1.44,4365.54,0.03,157.96,7.57,34.93,1.67
645,Exit Long,Close entry(s) order Long,2024-02-27 06:00,56235.99,0.04027,179.71,8.63,4335.42,0.17,215.26,10.33,3.48,0.17
645,Entry Long,Long,2024-02-26 12:00,51687.03,0.04027,179.71,8.63,4335.42,0.17,215.26,10.33,3.48,0.17
644,Exit Short,Long,2024-02-26 12:00,51687.03,0.04047,-13.62,-0.65,4155.71,-0.01,19.84,0.95,13.23,0.63
644,Entry Short,Short,2024-02-26 00:00,51432.92,0.04047,-13.62,-0.65,4155.71,-0.01,19.84,0.95,13.23,0.63
643,Exit Short,Close entry(s) order Short,2024-02-24 03:00,51047.36,0.04103,-15.78,-0.76,4169.33,-0.02,4.86,0.23,14.71,0.71
643,Entry Short,Short,2024-02-23 21:00,50744.15,0.04103,-15.78,-0.76,4169.33,-0.02,4.86,0.23,14.71,0.71
642,Exit Short,Close entry(s) order Short,2024-02-23 09:00,51218.94,0.04059,-0.51,-0.02,4185.11,0.00,16.94,0.81,12.22,0.59
642,Entry Short,Short,2024-02-22 21:00,51288.42,0.04059,-0.51,-0.02,4185.11,0.00,16.94,0.81,12.22,0.59
641,Exit Long,Close entry(s) order Long,2024-02-22 09:00,51622.05,0.04016,-12.45,-0.60,4185.62,-0.01,5.75,0.28,29.60,1.42
641,Entry Long,Long,2024-02-21 21:00,51849.38,0.04016,-12.45,-0.60,4185.62,-0.01,5.75,0.28,29.60,1.42
640,Exit Short,Long,2024-02-21 21:00,51849.38,0.04017,-3.79,-0.18,4198.07,0.00,47.06,2.26,6.17,0.30
640,Entry Short,Short,2024-02-21 03:00,51837.95,0.04017,-3.79,-0.18,4198.07,0.00,47.06,2.26,6.17,0.30
639,Exit Long,Short,2024-02-21 03:00,51837.95,0.03985,-20.09,-0.96,4201.86,-0.02,2.64,0.13,19.26,0.92
639,Entry Long,Long,2024-02-20 21:00,52258.82,0.03985,-20.09,-0.96,4201.86,-0.02,2.64,0.13,19.26,0.92
638,Exit Short,Close entry(s) order Short,2024-02-20 15:00,51325.00,0.04058,-3.33,-0.16,4221.95,0.00,0,0.00,1.67,0.08
638,Entry Short,Short,2024-02-20 15:00,51325.00,0.04058,-3.33,-0.16,4221.95,0.00,0,0.00,1.67,0.08
637,Exit Long,Short,2024-02-20 15:00,51325.00,0.03985,-41.63,-2.00,4225.29,-0.04,26.16,1.25,62.50,3.00
637,Entry Long,Long,2024-02-20 09:00,52286.80,0.03985,-41.63,-2.00,4225.29,-0.04,26.16,1.25,62.50,3.00
636,Exit Long,Close entry(s) order Long,2024-02-19 09:00,52336.22,0.03981,-3.33,-0.16,4266.92,0.00,0,0.00,1.67,0.08
636,Entry Long,Long,2024-02-19 09:00,52336.22,0.03981,-3.33,-0.16,4266.92,0.00,0,0.00,1.67,0.08
635,Exit Long,Close entry(s) order Long,2024-02-18 18:00,51776.01,0.04034,2.04,0.10,4270.25,0.00,15.53,0.75,21.00,1.01
635,Entry Long,Long,2024-02-17 21:00,51642.64,0.04034,2.04,0.10,4270.25,0.00,15.53,0.75,21.00,1.01
634,Exit Long,Close entry(s) order Long,2024-02-15 12:00,52621.31,0.03959,-3.33,-0.16,4268.21,0.00,0,0.00,1.67,0.08
634,Entry Long,Long,2024-02-15 12:00,52621.31,0.03959,-3.33,-0.16,4268.21,0.00,0,0.00,1.67,0.08
633,Exit Long,Close entry(s) order Long,2024-02-14 18:00,51686.15,0.04103,34.72,1.67,4271.54,0.03,51.09,2.45,7.06,0.34
633,Entry Long,Long,2024-02-14 06:00,50758.00,0.04103,34.72,1.67,4271.54,0.03,51.09,2.45,7.06,0.34
632,Exit Long,Close entry(s) order Long,2024-02-13 00:00,49947.57,0.04266,45.67,2.19,4236.82,0.04,65.34,3.14,7.15,0.34
632,Entry Long,Long,2024-02-12 12:00,48797.99,0.04266,45.67,2.19,4236.82,0.04,65.34,3.14,7.15,0.34
631,Exit Long,Close entry(s) order Long,2024-02-11 03:00,48224.71,0.04317,-3.33,-0.16,4191.15,0.00,0,0.00,1.67,0.08
631,Entry Long,Long,2024-02-11 03:00,48224.71,0.04317,-3.33,-0.16,4191.15,0.00,0,0.00,1.67,0.08
630,Exit Long,Close entry(s) order Long,2024-02-09 18:00,47511.30,0.04496,51.75,2.48,4194.48,0.05,84.42,4.05,21.01,1.01
630,Entry Long,Long,2024-02-09 00:00,46285.22,0.04496,51.75,2.48,4194.48,0.05,84.42,4.05,21.01,1.01
629,Exit Long,Close entry(s) order Long,2024-02-08 06:00,44718.33,0.04781,54.88,2.64,4142.73,0.05,59.54,2.86,4.95,0.24
629,Entry Long,Long,2024-02-07 15:00,43499.91,0.04781,54.88,2.64,4142.73,0.05,59.54,2.86,4.95,0.24
628,Exit Short,Long,2024-02-07 15:00,43499.91,0.04845,-30.34,-1.46,4087.85,-0.03,3.41,0.16,38.83,1.87
628,Entry Short,Short,2024-02-07 06:00,42942.82,0.04845,-30.34,-1.46,4087.85,-0.03,3.41,0.16,38.83,1.87
627,Exit Long,Close entry(s) order Long,2024-02-06 21:00,43098.96,0.04855,8.64,0.42,4118.19,0.01,24.93,1.20,11.09,0.53
627,Entry Long,Long,2024-02-06 00:00,42852.18,0.04855,8.64,0.42,4118.19,0.01,24.93,1.20,11.09,0.53
626,Exit Short,Long,2024-02-06 00:00,42852.18,0.0487,-9.73,-0.47,4109.55,-0.01,17.35,0.83,12.40,0.60
626,Entry Short,Short,2024-02-05 15:00,42720.94,0.0487,-9.73,-0.47,4109.55,-0.01,17.35,0.83,12.40,0.60
625,Exit Short,Close entry(s) order Short,2024-02-05 03:00,42777.24,0.04831,10.35,0.50,4119.28,0.01,38.82,1.86,4.35,0.21
625,Entry Short,Short,2024-02-04 09:00,43060.09,0.04831,10.35,0.50,4119.28,0.01,38.82,1.86,4.35,0.21
624,Exit Long,Short,2024-02-04 09:00,43060.09,0.04831,-3.33,-0.16,4108.93,0.00,0,0.00,1.66,0.08
624,Entry Long,Long,2024-02-04 09:00,43060.09,0.04831,-3.33,-0.16,4108.93,0.00,0,0.00,1.66,0.08
623,Exit Short,Close entry(s) order Short,2024-02-02 21:00,43199.99,0.04861,-22.53,-1.08,4112.26,-0.02,1.03,0.05,34.85,1.67
623,Entry Short,Short,2024-02-02 12:00,42805.35,0.04861,-22.53,-1.08,4112.26,-0.02,1.03,0.05,34.85,1.67
622,Exit Long,Close entry(s) order Long,2024-02-02 03:00,43103.98,0.04878,18.74,0.90,4134.79,0.02,36.46,1.75,15.67,0.75
622,Entry Long,Long,2024-02-01 12:00,42651.10,0.04878,18.74,0.90,4134.79,0.02,36.46,1.75,15.67,0.75
621,Exit Short,Close entry(s) order Short,2024-02-01 06:00,42244.54,0.0489,11.19,0.54,4116.04,0.01,30.46,1.46,9.81,0.47
621,Entry Short,Short,2024-01-31 18:00,42541.19,0.0489,11.19,0.54,4116.04,0.01,30.46,1.46,9.81,0.47
620,Exit Long,Short,2024-01-31 18:00,42541.19,0.04852,-19.86,-0.95,4104.85,-0.02,40.21,1.93,19.24,0.92
620,Entry Long,Long,2024-01-31 12:00,42882.08,0.04852,-19.86,-0.95,4104.85,-0.02,40.21,1.93,19.24,0.92
619,Exit Short,Close entry(s) order Short,2024-01-31 12:00,42882.08,0.04845,-0.47,-0.02,4124.71,0.00,26.73,1.28,9.74,0.47
619,Entry Short,Short,2024-01-30 21:00,42941.10,0.04845,-0.47,-0.02,4124.71,0.00,26.73,1.28,9.74,0.47
618,Exit Long,Close entry(s) order Long,2024-01-30 03:00,43365.03,0.04956,66.65,3.20,4125.17,0.06,89.30,4.29,5.11,0.25
618,Entry Long,Long,2024-01-29 12:00,41951.86,0.04956,66.65,3.20,4125.17,0.06,89.30,4.29,5.11,0.25
617,Exit Short,Long,2024-01-29 12:00,41951.86,0.04957,-3.33,-0.16,4058.52,0.00,0,0.00,1.66,0.08
617,Entry Short,Short,2024-01-29 12:00,41951.86,0.04957,-3.33,-0.16,4058.52,0.00,0,0.00,1.66,0.08
616,Exit Long,Close entry(s) order Long,2024-01-28 09:00,42471.98,0.04886,-7.74,-0.37,4061.85,-0.01,4.96,0.24,14.80,0.71
616,Entry Long,Long,2024-01-28 03:00,42562.45,0.04886,-7.74,-0.37,4061.85,-0.01,4.96,0.24,14.80,0.71
615,Exit Long,Close entry(s) order Long,2024-01-26 21:00,41823.51,0.05176,83.52,4.02,4069.59,0.08,107.16,5.15,14.47,0.70
615,Entry Long,Long,2024-01-26 00:00,40144.30,0.05176,83.52,4.02,4069.59,0.08,107.16,5.15,14.47,0.70
614,Exit Long,Close entry(s) order Long,2024-01-25 15:00,39803.16,0.05185,-17.68,-0.85,3986.07,-0.02,9.74,0.47,29.15,1.40
614,Entry Long,Long,2024-01-25 06:00,40080.23,0.05185,-17.68,-0.85,3986.07,-0.02,9.74,0.47,29.15,1.40
613,Exit Short,Close entry(s) order Short,2024-01-25 06:00,40080.23,0.05204,-10.64,-0.51,4003.75,-0.01,6.03,0.29,14.04,0.67
613,Entry Short,Short,2024-01-25 00:00,39939.84,0.05204,-10.64,-0.51,4003.75,-0.01,6.03,0.29,14.04,0.67
612,Exit Long,Close entry(s) order Long,2024-01-25 00:00,39939.84,0.05255,17.44,0.84,4014.39,0.02,31.68,1.52,4.83,0.23
612,Entry Long,Long,2024-01-24 18:00,39544.40,0.05255,17.44,0.84,4014.39,0.02,31.68,1.52,4.83,0.23
611,Exit Short,Long,2024-01-24 18:00,39544.40,0.05255,-3.32,-0.16,3996.95,0.00,0,0.00,1.66,0.08
611,Entry Short,Short,2024-01-24 18:00,39544.40,0.05255,-3.32,-0.16,3996.95,0.00,0,0.00,1.66,0.08
610,Exit Short,Close entry(s) order Short,2024-01-23 15:00,39398.88,0.05266,0.16,0.01,4000.27,0.00,46.26,2.22,10.58,0.51
610,Entry Short,Short,2024-01-23 06:00,39464.97,0.05266,0.16,0.01,4000.27,0.00,46.26,2.22,10.58,0.51
609,Exit Short,Close entry(s) order Short,2024-01-22 15:00,40707.99,0.04971,50.38,2.42,4000.12,0.05,69.80,3.36,5.27,0.25
609,Entry Short,Short,2024-01-21 12:00,41787.49,0.04971,50.38,2.42,4000.12,0.05,69.80,3.36,5.27,0.25
608,Exit Short,Close entry(s) order Short,2024-01-21 12:00,41787.49,0.0499,-11.27,-0.54,3949.73,-0.01,1.54,0.07,14.28,0.69
608,Entry Short,Short,2024-01-21 03:00,41628.46,0.0499,-11.27,-0.54,3949.73,-0.01,1.54,0.07,14.28,0.69
607,Exit Short,Close entry(s) order Short,2024-01-19 12:00,40969.31,0.05071,-3.32,-0.16,3961.00,0.00,0,0.00,1.66,0.08
607,Entry Short,Short,2024-01-19 12:00,40969.31,0.05071,-3.32,-0.16,3961.00,0.00,0,0.00,1.66,0.08
606,Exit Short,Close entry(s) order Short,2024-01-19 03:00,41210.51,0.04967,26.81,1.29,3964.32,0.03,54.64,2.63,6.60,0.32
606,Entry Short,Short,2024-01-18 15:00,41816.71,0.04967,26.81,1.29,3964.32,0.03,54.64,2.63,6.60,0.32
605,Exit Long,Short,2024-01-18 15:00,41816.71,0.04884,-38.85,-1.87,3937.51,-0.04,11.30,0.54,52.68,2.53
605,Entry Long,Long,2024-01-18 09:00,42544.60,0.04884,-38.85,-1.87,3937.51,-0.04,11.30,0.54,52.68,2.53
604,Exit Short,Long,2024-01-18 09:00,42544.60,0.04884,-3.32,-0.16,3976.36,0.00,0,0.00,1.66,0.08
604,Entry Short,Short,2024-01-18 09:00,42544.60,0.04884,-3.32,-0.16,3976.36,0.00,0,0.00,1.66,0.08
603,Exit Long,Short,2024-01-18 09:00,42544.60,0.04858,-14.40,-0.69,3979.68,-0.01,5.97,0.29,20.37,0.98
603,Entry Long,Long,2024-01-18 03:00,42772.86,0.04858,-14.40,-0.69,3979.68,-0.01,5.97,0.29,20.37,0.98
602,Exit Long,Close entry(s) order Long,2024-01-16 21:00,43137.94,0.04867,18.46,0.89,3994.09,0.02,41.56,2.00,8.82,0.42
602,Entry Long,Long,2024-01-16 12:00,42690.00,0.04867,18.46,0.89,3994.09,0.02,41.56,2.00,8.82,0.42
601,Exit Short,Long,2024-01-16 12:00,42690.00,0.04867,-3.32,-0.16,3975.63,0.00,0,0.00,1.66,0.08
601,Entry Short,Short,2024-01-16 12:00,42690.00,0.04867,-3.32,-0.16,3975.63,0.00,0,0.00,1.66,0.08
600,Exit Short,Close entry(s) order Short,2024-01-15 12:00,42199.01,0.04924,-3.32,-0.16,3978.95,0.00,0,0.00,1.66,0.08
600,Entry Short,Short,2024-01-15 12:00,42199.01,0.04924,-3.32,-0.16,3978.95,0.00,0,0.00,1.66,0.08
599,Exit Short,Close entry(s) order Short,2024-01-15 03:00,42739.85,0.04889,-14.67,-0.71,3982.28,-0.01,36.95,1.78,17.15,0.82
